studieprogramkode,studieprogramnavn,kandidatnr,karakter,vurdresstatnavn,aar
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10529,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10607,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10094,,Manglende øvinger,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10141,E,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10132,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10527,A,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10275,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10389,A,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10749,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10538,,Ikke møtt,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10524,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10622,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10150,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10384,,Trekk under eksamen (Avbrutt eksamen),2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10743,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10372,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10574,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10644,,Manglende øvinger,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10603,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10065,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10410,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10598,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10245,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10416,,Manglende øvinger,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10024,F,Ikke bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10402,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10349,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10580,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10237,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10028,F,Ikke bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10417,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10705,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10728,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10173,F,Ikke bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10131,F,Ikke bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10359,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10331,,Ikke møtt,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10717,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10684,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10286,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10336,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10375,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10403,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10752,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10281,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10016,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10226,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10556,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10204,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10382,,Trekk under eksamen (Avbrutt eksamen),2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10148,E,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10736,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10012,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10560,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10014,E,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10650,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10211,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10292,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10044,E,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10304,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10431,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10767,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10729,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10763,E,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10563,A,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10640,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10608,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10408,F,Ikke bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10381,D,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10592,C,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10432,E,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10467,B,Bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10420,,Manglende øvinger,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10399,,Manglende øvinger,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10075,,Manglende øvinger,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10711,F,Ikke bestått,2017
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10239,F,Ikke bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10378,,Trekk under eksamen (Avbrutt eksamen),2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10716,F,Ikke bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10312,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10548,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10685,D,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10254,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10463,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10619,D,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10193,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10457,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10162,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10350,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10517,,Legeattest,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10310,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10671,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10413,,Trekk under eksamen (Avbrutt eksamen),2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10655,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10589,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10522,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10573,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10088,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10303,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10365,D,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10253,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10409,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10323,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10315,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10412,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10272,D,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10521,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10738,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10390,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10235,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10284,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10100,D,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10505,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10178,F,Ikke bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10566,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10426,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10659,F,Ikke bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10082,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10737,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10744,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10657,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10495,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10475,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10032,D,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10294,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10775,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10228,,Trekk under eksamen (Avbrutt eksamen),2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10077,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10713,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10481,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10385,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10108,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10613,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10206,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10025,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10290,D,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10276,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10138,,Manglende øvinger,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10652,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10269,C,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10778,F,Ikke bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10514,E,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10553,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10080,E,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10135,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10441,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10029,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10651,A,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10180,B,Bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10199,F,Ikke bestått,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10373,,Ikke møtt,2017
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10354,F,Ikke bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10581,E,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10098,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10255,F,Ikke bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10045,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10506,,Ikke møtt,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10537,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10383,,Ikke møtt,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10599,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10756,D,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10748,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10494,F,Ikke bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10341,D,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10530,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10601,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10561,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10265,A,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10709,E,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10391,B,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10772,E,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10477,B,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10774,A,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10158,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10130,E,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10392,E,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10368,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10428,B,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10091,D,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10117,E,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10663,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10102,A,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10164,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10596,F,Ikke bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10732,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10371,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10679,E,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10624,E,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10105,F,Ikke bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10240,D,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10377,C,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10604,B,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10645,B,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10768,B,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10766,A,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10010,F,Ikke bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10471,A,Bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10171,F,Ikke bestått,2017
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10198,F,Ikke bestått,2017
MTTK,Kybernetikk og robotikk - masterstudium (5-årig),10720,A,Bestått,2017
BIDAT,Bachelor i ingeniørfag - data,10634,,Manglende øvinger,2016
BIT,Informatikk - bachelorstudium,10183,,Ikke møtt,2016
BIT,Informatikk - bachelorstudium,10461,A,Bestått,2016
BIT,Informatikk - bachelorstudium,10105,,Manglende øvinger,2016
BIT,Informatikk - bachelorstudium,10573,D,Bestått,2016
BIT,Informatikk - bachelorstudium,10280,F,Ikke bestått,2016
BIT,Informatikk - bachelorstudium,10576,F,Ikke bestått,2016
BIT,Informatikk - bachelorstudium,10377,,Trekk under eksamen (Avbrutt eksamen),2016
BIT,Informatikk - bachelorstudium,10296,C,Bestått,2016
BIT,Informatikk - bachelorstudium,10014,,Legeattest,2016
BIT,Informatikk - bachelorstudium,10417,B,Bestått,2016
BIT,Informatikk - bachelorstudium,10502,B,Bestått,2016
BIT,Informatikk - bachelorstudium,10188,D,Bestått,2016
BIT,Informatikk - bachelorstudium,10652,F,Ikke bestått,2016
BIT,Informatikk - bachelorstudium,10463,,Ikke møtt,2016
BIT,Informatikk - bachelorstudium,10245,,Trekk under eksamen (Avbrutt eksamen),2016
BIT,Informatikk - bachelorstudium,10487,A,Bestått,2016
BIT,Informatikk - bachelorstudium,10223,D,Bestått,2016
BIT,Informatikk - bachelorstudium,10419,C,Bestått,2016
BIT,Informatikk - bachelorstudium,10179,F,Ikke bestått,2016
BIT,Informatikk - bachelorstudium,10294,C,Bestått,2016
BIT,Informatikk - bachelorstudium,10218,E,Bestått,2016
BIT,Informatikk - bachelorstudium,10563,,Ikke møtt,2016
BIT,Informatikk - bachelorstudium,10056,,Trekk under eksamen (Avbrutt eksamen),2016
BIT,Informatikk - bachelorstudium,10551,D,Bestått,2016
BIT,Informatikk - bachelorstudium,10642,C,Bestått,2016
BIT,Informatikk - bachelorstudium,10276,B,Bestått,2016
BIT,Informatikk - bachelorstudium,10540,B,Bestått,2016
BIT,Informatikk - bachelorstudium,10173,D,Bestått,2016
BIT,Informatikk - bachelorstudium,10535,F,Ikke bestått,2016
BIT,Informatikk - bachelorstudium,10428,D,Bestått,2016
BIT,Informatikk - bachelorstudium,10658,C,Bestått,2016
BIT,Informatikk - bachelorstudium,10111,C,Bestått,2016
